sdss_name,ra,dec,l,b,M_i,z,fwhm_CIV,fwhm_CIII,fwhm_MGII
012147.73+002718.7,20.44888874,0.455205559,138.9826294,-61.46688956,-27.16235202,2.211372852,5471.033288,12512.66516,4990.80142
110029.74+422229.9,165.1239539,42.37498508,171.6660636,62.78059429,-26.08594199,3.489807129,4028.084462,2502.470534,-1
072906.58+395631.9,112.2774327,39.94219467,178.7237438,23.85379381,-25.36443952,2.15689826,6118.507123,4854.201385,8740.459503
114900.35+015358.0,177.2514668,1.899472187,269.6356057,60.66998096,-27.81469309,3.367506266,4771.916978,7020.481703,-1
115233.86+042346.9,178.1410898,4.396381421,268.6424273,63.27883901,-24.44002244,2.854799509,4588.861238,5842.325739,-1
102211.78+343927.6,155.5491149,34.65768355,190.3074835,57.30619819,-25.59352641,2.209840536,3435.151028,9232.270638,2840.817269
114211.86+421035.8,175.5494181,42.17662843,161.6616631,69.3634578,-24.90604873,2.532368183,4798.886152,5132.339632,-1
000735.42-010703.7,1.897596053,-1.117702781,99.09059404,-61.94269474,-24.89161684,2.277096748,4402.1041,5896.039328,4207.495257
211521.60+013940.0,318.840021,1.66112885,52.88029366,-30.62650099,-25.84019897,2.625117302,3382.240021,4833.154859,-1
002955.11+010126.1,7.479636101,1.023926981,111.6475919,-61.37545035,-25.59361974,2.910945654,2487.521326,4122.829539,-1
133908.78+010523.4,204.7866007,1.089837136,328.6430925,61.5567969,-24.69115768,2.281903982,3467.555405,-1,5016.816997
084236.96+284204.4,130.6540085,28.70122535,195.6837445,35.66161755,-26.50092352,2.574344635,3746.459446,5942.558835,-1
124837.01+035012.5,192.1542222,3.836808335,301.1527712,66.69881022,-25.62702167,2.340111017,3860.870229,5142.770359,3349.000636
125833.87+340225.0,194.6411663,34.04029754,110.8661856,82.92023418,-24.34891481,2.369723558,3815.175471,3940.653013,4483.451161
101526.63+044130.4,153.8609944,4.691780526,237.0192057,46.60588305,-25.28677512,2.802526951,6438.210732,5346.572317,-1
115115.36-000137.8,177.8140085,-0.02716856,272.4368147,59.23394127,-25.46352166,2.292095423,3538.957236,2999.549983,-1
114622.91-000521.1,176.595468,-0.089208055,270.4029407,58.61212153,-25.10566948,2.376871347,-1,5217.311954,-1
074346.53+340308.3,115.943894,34.05231035,185.8403751,24.97738347,-23.4075302,0.909888148,-1,-1,-1
113026.29+332620.1,172.6095437,33.43893879,188.1347988,71.44835022,-24.69823644,2.958419561,3155.719437,2985.360285,-1
081407.60+195536.6,123.5316912,19.92685025,203.1282249,26.7938916,-24.31890622,2.329356909,5379.129401,10246.89658,5886.812548
221018.27+005832.1,332.5761402,0.97559892,62.24330045,-42.14976482,-26.68172481,3.358283043,7255.316574,11876.94477,-1
151441.57+174644.6,228.6732382,17.77907702,24.72610263,55.73855953,-26.54612182,2.433975697,5667.463565,6444.939284,-1
155838.48+210503.2,239.660361,21.08423504,35.36691298,47.09454674,-22.93846957,0.733822048,-1,-1,-1
014911.93-023843.3,27.29974562,-2.645376537,154.8429995,-61.88442019,-24.76272825,2.501636744,4124.430368,4621.607879,-1
014548.96+001809.7,26.45401923,0.302721775,150.6209926,-59.61344348,-24.65859981,2.534225464,4081.126664,5934.650696,-1
073645.69+342705.6,114.1903993,34.45157079,184.9488031,23.71236005,-25.44744279,2.552143812,6208.095047,5810.58855,-1
010048.11+022156.6,15.20049613,2.365723617,127.6743202,-60.41977082,-22.63042487,0.598569095,-1,-1,-1
232719.77+004313.5,351.8323789,0.720425127,83.53125311,-55.58094253,-23.02508002,0.756910264,-1,-1,-1
141135.82+374647.9,212.8992852,37.77999965,70.27687113,70.08183245,-22.12907783,0.435352445,-1,-1,-1
121237.72+395433.8,183.1571779,39.90940547,152.676271,74.89671394,-25.50677635,2.850562811,-1,1984.095782,-1
151339.92+071522.8,228.4163452,7.25633566,9.036072483,50.88085703,-25.65323105,3.257758856,2352.939149,15839.21006,-1
092216.66-011142.7,140.569433,-1.195214788,233.5392805,32.32657493,-26.24755368,2.612864494,4898.77265,5384.53671,-1
154306.43+213924.0,235.7768293,21.65668471,34.56858056,50.71824128,-26.16157838,3.731235981,3411.818895,4545.73547,-1
013952.44+103048.3,24.96852156,10.513431,141.8805605,-50.56772177,-24.83008896,2.355168343,5335.643637,3406.890796,5744.07112
143452.38+301858.6,218.7182503,30.31630089,47.09682411,67.15013365,-25.14410126,2.356229305,4065.364113,5318.6599,2905.846167
105231.00-011059.2,163.1292075,-1.183123894,252.8109371,49.75232812,-25.26641991,2.500162601,3126.837275,6086.742549,-1
094428.56+361628.9,146.1190288,36.2747057,187.8623584,49.5958574,-24.16942126,2.224980116,2296.589965,15268.49709,-1
224001.55-025643.6,340.0064757,-2.94544493,64.80115981,-50.36206092,-26.62652702,2.348963022,4924.071309,5953.796203,4395.71145
135917.66+004144.8,209.8236085,0.695799239,337.3814626,58.95217652,-25.34556888,3.156278849,2261.842085,21667.69201,-1
110255.49+432723.3,165.7312153,43.45647347,169.1194858,62.69719777,-26.85846169,2.019546986,-1,6995.301281,4092.096233
080858.78+381215.6,122.2449443,38.20433467,182.7277573,30.94030534,-24.09346449,2.296666861,4383.698462,8178.600512,5128.298315
133141.28+040704.8,202.9220011,4.118016738,327.3476512,65.06413653,-24.2457367,2.628636122,2320.54139,2159.105692,-1
102830.65+360840.7,157.1277439,36.14465289,187.3237532,58.46896218,-23.04434372,0.493873239,-1,-1,-1
023131.37+012327.8,37.88072048,1.391080269,167.140551,-52.67001349,-23.80437699,1.415979028,-1,7054.498574,2384.326511
131212.88+014649.0,198.0536748,1.780282341,314.9174238,64.16747069,-26.65530174,3.350819349,3466.073755,5083.584917,-1
122718.77-011940.9,186.8282366,-1.32803502,290.4357247,60.95703516,-26.73375921,2.34244442,3082.443432,2849.401641,2486.389642
120151.25+024329.9,180.4635502,2.724982113,274.888694,62.86517164,-25.23891434,1.040215731,-1,4562.481879,2722.134364
000236.24-002724.7,0.651028576,-0.456867904,97.18981665,-60.86429604,-22.10406617,0.291006148,-1,-1,-1
153459.75+132701.4,233.7489897,13.45039414,21.54301633,49.50094146,-28.09208144,5.059873581,-1,-1,-1
225857.74+020342.2,344.7406145,2.061745377,75.58586363,-50.17744646,-27.9358772,2.668008804,3767.561535,4580.124879,-1
152850.76+150620.5,232.2115013,15.10571863,22.88305516,51.55880982,-24.51981931,2.240408421,3768.036733,11161.05537,3528.780867
105318.51+420917.3,163.3271576,42.15483289,173.2493014,61.65271398,-26.5076218,3.007713556,3473.512327,6727.225089,-1
081720.78+400417.7,124.33659,40.07158967,180.9206071,32.88068265,-26.27596745,2.359440804,4388.383867,7346.905124,3328.900544
074359.68+394145.2,115.9986847,39.69589847,179.8197129,26.54555363,-26.31715923,2.348203182,5239.361845,8015.937759,4797.621363
153412.04+275104.3,233.5501714,27.85121911,43.74366942,54.06475803,-26.43234514,2.643799305,5391.190317,6427.175692,-1
074420.70+385811.5,116.0862657,38.96987622,180.6240043,26.42940097,-27.06531793,2.762406111,3001.407071,3843.780975,-1
113838.27-005552.5,174.6594869,-0.931267813,268.0269628,56.92333565,-26.26260086,2.304234505,3254.239252,8612.028002,3534.024946
125339.35+385236.6,193.4139808,38.87684546,120.8130525,78.24228032,-25.52001129,2.225099802,4759.459213,5040.392379,4643.775741
151359.49+243627.0,228.4979079,24.60750666,36.56800336,57.93914204,-22.91166345,0.845880866,-1,-1,-1
161628.04+242144.3,244.1168374,24.36230931,41.50943709,44.06510028,-23.53457065,0.720891416,-1,-1,-1
005251.37+004824.9,13.21408163,0.806940145,123.6887514,-62.06272307,-26.83398137,3.359143019,-1,2514.744817,-1
080700.31+552732.2,121.7513201,55.45894545,162.4916361,32.61493377,-25.85104655,3.227155685,5964.4589,9110.333781,-1
074943.16+304426.9,117.4298472,30.74082006,189.74361,25.18309159,-23.20312666,0.936448216,-1,-1,-1
154214.43+201402.3,235.5601469,20.23399547,32.33597987,50.47970206,-25.34859572,3.02870059,4202.91523,5209.370593,-1
111822.90+360554.4,169.5954355,36.09846875,182.7138573,68.32618354,-24.04994953,2.295819998,4826.938166,9794.609356,4651.919257
144908.14+322852.1,222.2839302,32.48114196,51.95795068,63.9999167,-24.87517014,2.156160593,2722.321276,2794.370669,4048.808651
143213.90-023204.5,218.0579569,-2.534598148,346.2200723,51.65992717,-25.3430363,2.690446138,3640.194105,4056.790532,-1
155703.84+134630.1,239.26603,13.7750292,25.36370958,44.79750363,-28.01962166,3.673694849,7256.000759,5433.160029,-1
005616.70+051234.6,14.06958692,5.209625096,125.1839412,-57.64095553,-25.54225079,2.227132797,4563.13732,-1,3065.036361
154417.56+270221.6,236.0731878,27.03934265,43.02794629,51.72255759,-24.57661457,2.11943531,4802.621771,6179.605505,5573.565394
110700.04+010300.1,166.7501673,1.050033196,254.7072959,53.84191199,-24.88637102,1.900330663,6521.88484,4619.464578,3278.420493
122021.71-014154.3,185.0904889,-1.698440585,287.1468316,60.21743803,-23.25414926,0.812317252,-1,-1,-1
230253.89-004545.8,345.724566,-0.762735748,73.75089475,-52.94252398,-26.52083249,3.605995178,4170.86676,8511.063095,-1
221805.69+102503.7,334.5237392,10.41771871,72.97687947,-37.16678017,-26.03196674,2.927937269,4144.562672,5016.958577,-1
225557.83+042830.2,343.9909807,4.475060843,77.09952912,-47.85380718,-25.09449718,2.627025604,4499.46649,5052.794977,-1
100339.67+061855.2,150.9153242,6.315347886,232.733548,45.08146813,-24.41186803,2.347294569,4375.533024,7672.628429,7525.731082
110902.54+371847.1,167.2606111,37.31309207,181.2093587,66.17191449,-23.65390416,0.903410316,-1,-1,-1
115621.22+404238.4,179.0884332,40.71068878,159.3277048,72.2961066,-24.52727755,2.342080355,2911.216397,5786.031909,-1
075435.40+480631.3,118.6475088,48.10869902,170.8757111,30.07457076,-27.08751415,2.498322964,5144.540002,5534.902147,-1
081548.16+114735.6,123.9506861,11.79323731,211.5976646,23.99766044,-26.63154314,2.208974838,4558.446413,9401.129859,4316.126033
151004.60+281325.5,227.5191817,28.22376,43.16025889,59.39085945,-26.23493248,2.421625853,6186.22812,9444.840604,-1
021809.75-002758.1,34.54064557,-0.466143709,164.5064981,-56.17147115,-21.65246046,0.454268515,-1,-1,-1
154304.67+245356.6,235.7694898,24.89906914,39.56105214,51.55806201,-22.68266248,0.464712799,-1,-1,-1
153007.92+035212.6,232.5330335,3.870189377,8.445405102,45.58043678,-25.331671,2.069268942,7028.245877,10932.63155,4699.328441
143604.64+350428.5,219.0193691,35.07460897,58.99472922,66.31801796,-26.67757492,3.041625261,-1,10323.84695,-1
101808.25+003123.2,154.5343863,0.52312419,242.3441499,44.61456726,-24.33897286,2.580386162,2856.550954,3591.336049,-1
132046.77+394217.7,200.1948802,39.70493658,98.93130695,76.0251037,-26.54463583,2.609307051,2968.061109,4001.464224,-1
165634.09+182626.3,254.142045,18.44066653,37.99273454,33.36087323,-26.53092646,2.552265882,4253.823765,4497.731366,-1
102252.27+434408.3,155.7178321,43.73564821,173.9819225,55.87749607,-24.10771878,3.096596003,-1,7210.216946,-1
214156.56+035234.9,325.4856739,3.87636482,59.57221908,-34.78551408,-26.25554043,2.379561424,3362.768749,4697.256392,2986.048858
002301.06-031735.0,5.754428038,-3.293074239,105.8004982,-65.21521474,-23.32761104,0.864045978,-1,-1,-1
142930.22+002105.0,217.3759251,0.351415837,348.3169508,54.34387681,-27.00852726,2.559478045,3516.676272,4433.961826,-1
145006.02-005435.3,222.5250938,-0.909819547,353.2698996,49.99588253,-24.4927142,2.218211174,2706.681972,5464.738312,3516.307192
123318.32+405732.3,188.3263469,40.95899829,136.8902264,75.67402944,-26.25733681,2.654568672,3612.127625,6667.597723,-1
132203.47-012201.8,200.5144976,-1.367176844,318.6553396,60.56641757,-25.44784054,2.149287939,4679.045753,-1,4003.300883
213646.56-011658.9,324.1940095,-1.283045534,53.46445112,-36.71673169,-25.16950978,1.081815958,-1,9760.625596,5471.223755
080008.08+100335.8,120.0336862,10.05996066,211.5380573,19.77968082,-25.21070995,2.233486891,2308.68084,3666.143013,-1
001602.63-002035.5,4.010987866,-0.343211944,103.872279,-61.89813746,-26.73354021,2.242447853,5662.033444,-1,3265.92874
155258.12+305115.0,238.2421669,30.85418398,49.4736055,50.39753564,-25.28260826,2.489745855,3072.09556,8724.319628,-1
164744.26+275907.2,251.9344208,27.98533362,48.47440862,38.16042628,-26.34295127,2.29966855,7136.449202,9146.058883,7734.233581
161134.30+291127.4,242.8929278,29.19096828,47.85902214,46.17558327,-27.05181211,3.595008135,4671.311165,6449.072901,-1
012800.86+032339.1,22.00362151,3.394210843,140.4662917,-58.22686497,-26.7692635,3.222222567,6456.774924,-1,-1
223908.41+002050.8,339.7850785,0.347448961,68.30862254,-47.98742166,-24.49494336,2.416611195,4097.620929,-1,-1
125441.01+033858.7,193.6708861,3.64966553,304.9637424,66.508608,-26.24888853,2.393685341,3315.376904,4716.987519,3145.739502
013017.08+013801.2,22.57118382,1.633682513,142.4902111,-59.75475748,-25.97532601,1.650985599,-1,-1,3083.103814
142316.31+345103.2,215.8179634,34.85089702,60.06228449,68.91959034,-26.20048123,3.804366589,3411.847404,6774.16,-1
073929.03+220022.1,114.8709949,22.00614416,197.7837584,20.03412649,-24.78517165,0.943529367,-1,-1,-1
170545.53+231823.1,256.4397255,23.30643573,44.3285096,32.9626211,-27.16779028,2.515334129,6589.703538,6110.285352,-1
133114.33+010733.2,202.8097322,1.125913624,324.7493094,62.29975856,-25.6660171,2.405990601,3829.997011,4389.351647,6098.512811
102823.75+444841.9,157.0989787,44.81165953,171.5913426,56.48207573,-24.71929418,2.168108225,4487.483743,11000.91738,4144.201806
080536.95+424551.1,121.4039937,42.76420095,177.3587992,31.1586595,-26.35841979,2.694787025,4511.97594,5404.646712,-1
025411.36-000837.6,43.54734005,-0.143798184,175.5536035,-50.04031139,-24.55398123,2.242778778,3948.985775,5604.585312,-1
135043.60+401317.8,207.6816823,40.22161368,83.57000695,72.06186971,-25.70376283,2.460604668,4121.773739,6138.459904,-1
015417.10+140115.1,28.57127552,14.02087983,145.204097,-46.11532909,-26.25174944,3.067326546,4515.692121,4910.20252,-1
221534.65+014215.3,333.894406,1.704262396,64.1438133,-42.69726615,-24.69625167,2.997789145,4815.461437,-1,-1
221045.00+142128.5,332.6875055,14.3579436,74.70549708,-33.07489591,-25.3938186,2.978698254,4522.176007,8437.775864,-1
160924.45+061129.1,242.3518807,6.19143017,18.22003628,38.60127268,-23.77960953,0.786833882,-1,-1,-1
003928.76+050206.5,9.869836834,5.035146889,117.3512662,-57.70696452,-25.01778364,2.250496864,3524.137657,4417.060132,3710.250454
081426.72+113653.7,123.6113681,11.61492573,211.6231085,23.62129397,-25.49013053,2.173109531,-1,8259.426017,4620.8316
153001.50+150307.0,232.5062577,15.05194628,22.99624663,51.27790043,-26.15778215,2.206691027,3743.649343,4425.61475,3567.272021
154731.85+234606.7,236.8827476,23.76854707,38.19929241,50.30485301,-23.7284906,0.859419465,-1,-1,-1
011758.22-005714.7,19.49259866,-0.954094644,137.7023026,-63.06244658,-24.12953902,2.375509262,3388.65071,15055.42161,-1
213534.75+023033.1,323.8948306,2.509208504,57.09195259,-34.3173281,-25.11224217,2.222768068,3938.892271,9268.913538,2072.778775
075757.12+191021.5,119.4880216,19.17264923,202.3524441,22.97378325,-27.20454227,2.906797886,2556.322438,2423.985126,-1
164756.80+275723.7,251.9866771,27.9565959,48.45298698,38.10873531,-23.09064627,0.801950455,-1,-1,-1
102716.30-023353.7,156.817929,-2.564931718,247.7085072,44.30750132,-25.55334755,2.932343245,3797.698456,4824.021125,-1
222807.57+003526.3,337.0315708,0.590642556,65.84540001,-45.79457762,-28.16193639,4.55001545,5131.409404,-1,-1
021111.93+070053.7,32.79972594,7.014918734,155.2950124,-50.77613903,-26.83872232,3.047118664,4466.929487,3729.150264,-1
213758.95+084433.2,324.4956442,8.742558512,63.4079544,-31.00607016,-28.07241418,2.129253387,-1,5938.156956,3672.160411
123251.44+364851.1,188.2143377,36.81420547,143.8700238,79.54711475,-25.77016044,1.685621619,5789.966668,5805.285946,2562.895183
142735.32-003936.4,216.8971696,-0.660119636,346.6024193,53.85228303,-26.9361746,2.650102615,5501.393352,7054.064398,-1
093252.77-010728.4,143.2199055,-1.124557794,235.2479758,34.56150606,-25.80883585,2.129185438,4680.767233,4870.096119,2273.758448
131228.40+344600.2,198.1183741,34.76672547,93.69135085,81.13309448,-26.63225938,3.212453365,3366.396441,9566.966035,-1
213348.51+011002.1,323.4521451,1.167276206,55.45106963,-34.72830447,-27.83543381,2.80077219,6437.950337,6876.673688,-1
100244.29+041131.4,150.6845581,4.192082069,235.0370689,43.7201674,-26.16715716,2.900008678,2597.119812,5403.682482,-1
234821.40+001109.5,357.089171,0.185975896,91.32812355,-58.76011245,-26.47005455,3.466550589,5393.102172,-1,-1
144011.29+011055.9,220.0470688,1.182219931,352.6498406,53.21588967,-25.81560176,3.001443625,7206.4865,9382.824117,-1
153053.27+135647.0,232.7219662,13.94639666,21.55306516,50.6152099,-25.7685264,3.295610189,2649.21364,2651.401238,-1
113619.48+374425.9,174.0811867,37.74055233,174.3123278,70.98508402,-26.0353086,2.79613924,3022.157446,2639.489605,-1
124403.71+031357.6,191.0154861,3.232685521,298.3945464,66.03943004,-22.76979684,0.660833955,-1,-1,-1
011731.02+003316.1,19.37925558,0.554482062,136.7500138,-61.61561083,-23.98697471,0.961443603,-1,-1,-1
093056.24-024209.4,142.7343629,-2.702624039,236.4729613,33.2605968,-24.43626386,2.152974129,5267.409664,12219.72125,5836.465436
172720.49+301421.0,261.8354121,30.23917127,53.76597,30.36352854,-25.86381558,2.303333998,5415.57858,6132.364555,4811.37979
133532.83-032201.0,203.8867985,-3.366963177,323.8693638,57.70057996,-26.42844995,2.288066387,4258.167636,6726.263233,4048.333097
103711.72+004440.3,159.2988483,0.744554768,246.6119366,48.37349785,-27.16123124,2.626574278,5307.336585,6548.58662,-1
121644.54+041841.5,184.1855981,4.31153773,281.4734868,65.72738324,-27.94205447,3.182422876,4946.621346,6294.132206,-1
214625.49+065153.5,326.6062127,6.864884504,63.25016333,-33.81318159,-26.69890755,3.044089079,4467.623273,2656.681757,-1
130822.03+395729.4,197.0917985,39.95817904,108.6984063,76.69858216,-22.20409938,0.607528925,-1,-1,-1
135515.48-023258.1,208.8145305,-2.549480593,332.8314311,56.57145291,-26.76040929,2.582294464,3711.037394,4077.623105,-1
152001.49+010903.9,230.0062334,1.151093928,3.150142451,45.92410117,-24.8421661,2.21158123,7644.941772,6348.331031,-1
162047.54+184348.6,245.1980884,18.73018543,34.60796025,41.40682474,-26.78835597,3.730370522,2500.932543,9041.763654,-1
233551.80-003832.2,353.9658346,-0.642285894,85.39505578,-57.89712182,-25.34658841,2.730876207,-1,2819.884637,-1
222150.83+025501.9,335.4617979,2.917195734,66.79851017,-43.07216329,-25.16678984,1.204949856,-1,6508.91749,3911.97308
001531.71-031132.9,3.882153755,-3.192485556,101.6573853,-64.57066848,-23.87290041,1.052106977,-1,10726.29703,5141.417733
221322.15+163256.5,333.3423055,16.54903273,77.0128692,-31.88704358,-22.58355855,0.827032566,-1,-1,-1
