Name,ra,dec,GLAT,GLON
RUP8,105.42578887939453,-13.589364051818848,-3.9200000762939453,226.1999969482422
CZERNIK30,112.82059478759766,-9.973305702209473,4.170000076293945,226.3699951171875
NGC2345,107.07843017578125,-13.163745880126953,-2.299999952316284,226.57000732421875
BERK25,100.25939178466797,-16.51490592956543,-9.670000076293945,226.6199951171875
BERK36,109.02940368652344,-13.106104850769043,-0.5899999737739563,227.3800048828125
HAFFNER8,110.85882568359375,-12.331132888793945,1.340000033378601,227.52000427246094
NGC2396,112.0370864868164,-11.736465454101562,2.6600000858306885,227.55999755859375
CR467,114.81866455078125,-10.548879623413086,5.630000114440918,227.8300018310547
MELOTTE72,114.59297180175781,-10.681215286254883,5.369999885559082,227.83999633789062
HAFFNER6,110.0296859741211,-13.127360343933105,0.25,227.85000610351562
HAFFNER4,106.54425811767578,-14.977945327758789,-3.5899999141693115,227.89999389648438
NGC2548,123.44219970703125,-5.802170276641846,15.369999885559082,227.9199981689453
NGC2347,111.0044174194336,-13.265138626098633,1.0399999618530273,228.4199981689453
RUP24,112.982666015625,-12.75739574432373,2.9700000286102295,228.89999389648438
MELOTTE71,114.38652038574219,-12.063648223876953,4.519999980926514,228.9499969482422
NGC2401,112.35162353515625,-13.971240997314453,1.850000023841858,229.6699981689453
NGC2360,109.44224548339844,-15.6246976852417,-1.4199999570846558,229.8000030517578
HAFFNER23,107.35967254638672,-16.94843101501465,-3.7899999618530273,230.05999755859375
RUP5,103.84896850585938,-18.732004165649414,-7.579999923706055,230.13999938964844
NGC2323,114.27806091308594,-13.863186836242676,3.549999952316284,230.47000122070312
NGC2506,119.99479675292969,-10.787925720214844,9.90999984741211,230.57000732421875
HAFFNER10,112.14471435546875,-15.386991500854492,0.9900000095367432,230.8000030517578
CZERNIK29,112.06959533691406,-15.403319358825684,0.9300000071525574,230.8000030517578
NGC2422,114.15000915527344,-14.49595832824707,3.130000114440918,230.97000122070312
NGC2287,101.76241302490234,-20.738801956176758,-10.229999542236328,231.10000610351562
NGC2414,113.32006072998047,-15.442269325256348,1.9600000381469727,231.41000366210938
NGC2425,114.573486328125,-14.864507675170898,3.299999952316284,231.47000122070312
HAFFNER9,111.13627624511719,-16.999113082885742,-0.6299999952316284,231.75999450683594
NGC2437,115.44918823242188,-14.818370819091797,4.070000171661377,231.8699951171875
RUP26,114.29460906982422,-15.646613121032715,2.690000057220459,232.0500030517578
TOMB1,105.09027862548828,-20.471206665039062,-7.309999942779541,232.22999572753906
RUP10,106.59293365478516,-20.111568450927734,-5.880000114440918,232.5500030517578
TOMB2,105.83857727050781,-20.85805320739746,-6.849999904632568,232.89999389648438
RUP151,115.31732177734375,-16.251140594482422,3.25,233.05999755859375
RUP11,106.83943176269531,-20.796058654785156,-5.980000019073486,233.27000427246094
HAFFNER24,112.20514678955078,-18.35396385192871,-0.36000001430511475,233.4600067138672
RUP15,109.92213439941406,-19.6602783203125,-2.890000104904175,233.5800018310547
RUP9,105.4826431274414,-21.923067092895508,-7.610000133514404,233.7100067138672
NGC2539,122.68734741210938,-12.832484245300293,11.119999885559082,233.72999572753906
RUP16,110.79875183105469,-19.447608947753906,-2.059999942779541,233.77999877929688
RUP149,103.04695892333984,-23.62827491760254,-10.369999885559082,234.27999877929688
BERK75,102.31974792480469,-23.958162307739258,-11.119999885559082,234.3000030517578
RUP37,117.43882751464844,-17.27707290649414,4.5,234.9600067138672
NGC2383,111.19135284423828,-20.932743072509766,-2.440000057220459,235.25999450683594
RUP45,119.89508819580078,-16.30422592163086,7.019999980926514,235.32000732421875
NGC2384,111.26587677001953,-21.033082962036133,-2.4100000858306885,235.38999938964844
CR121,103.54151916503906,-24.63062858581543,-10.399999618530273,235.38999938964844
NGC2432,115.22853088378906,-19.08411407470703,1.7899999618530273,235.47999572753906
NGC2367,110.03534698486328,-21.927490234375,-3.8399999141693115,235.64999389648438
RUP19,111.4134521484375,-21.517091751098633,-2.5299999713897705,235.8800048828125
NGC2479,118.76271057128906,-17.71609878540039,5.360000133514404,235.97000122070312
HAFFNER5,109.53109741210938,-22.658523559570312,-4.599999904632568,236.08999633789062
CZERNIK31,114.19572448730469,-20.49622917175293,0.23999999463558197,236.24000549316406
NGC2421,114.07003784179688,-20.612337112426758,0.07999999821186066,236.24000549316406
RUP17,110.90408325195312,-23.214799880981445,-3.740000009536743,237.16000366210938
RUP34,116.4730224609375,-20.38958168029785,2.1500000953674316,237.1999969482422
RUP38,117.64994812011719,-20.194683074951172,3.200000047683716,237.58999633789062
NGC2509,120.18245697021484,-19.072134017944336,5.829999923706055,237.86000061035156
RUP13,106.9615249633789,-25.863359451293945,-8.140000343322754,237.8800048828125
RUP23,112.60482788085938,-23.32248878479004,-2.4200000762939453,238.0
NGC2362,109.69371795654297,-24.942630767822266,-5.53000020980835,238.17999267578125
RUP40,118.3489761352539,-20.514358520507812,3.5999999046325684,238.1999969482422
TR7,111.82537078857422,-24.03565216064453,-3.380000114440918,238.27999877929688
NGC2455,117.24417877197266,-21.29294204711914,2.309999942779541,238.33999633789062
RUP46,120.53086853027344,-19.473602294921875,5.889999866485596,238.3699951171875
TR6,111.523681640625,-24.30095863342285,-3.75,238.3800048828125
NGC2354,108.56339263916016,-25.737445831298828,-6.809999942779541,238.4199981689453
RUP33,116.44023132324219,-21.939455032348633,1.350000023841858,238.52999877929688
RUP25,114.1308822631836,-23.362640380859375,-1.2100000381469727,238.7100067138672
RUP3,100.53604888916016,-29.449739456176758,-14.8100004196167,238.77999877929688
RUP2,100.26029205322266,-29.54842185974121,-15.069999694824219,238.77999877929688
NGC2243,97.44783782958984,-31.28493881225586,-17.969999313354492,239.5
RUP39,118.0390396118164,-22.463050842285156,2.359999895095825,239.72999572753906
RUP18,111.18779754638672,-26.216127395629883,-4.920000076293945,239.94000244140625
RUP12,106.79762268066406,-28.212629318237305,-9.3100004196167,239.9499969482422
RUP150,106.47098541259766,-28.44444465637207,-9.670000076293945,240.0399932861328
NGC2447,116.15504455566406,-23.871566772460938,0.15000000596046448,240.07000732421875
RUP29,115.27677917480469,-24.334386825561523,-0.7699999809265137,240.07000732421875
RUP32,116.24640655517578,-25.52198600769043,-0.6000000238418579,241.5399932861328
RUP157,127.43910217285156,-19.10149574279785,11.569999694824219,241.6300048828125
NGC2482,118.73040008544922,-24.299365997314453,1.9700000286102295,241.6300048828125
RUP27,114.36363983154297,-26.597047805786133,-2.5999999046325684,241.63999938964844
HAFFNER16,117.57321166992188,-25.444412231445312,0.47999998927116394,242.0800018310547
HAFFNER25,117.17039489746094,-25.892675399780273,-0.07999999821186066,242.27000427246094
HAFFNER11,113.85678100585938,-27.7281436920166,-3.549999952316284,242.38999938964844
RUP62,128.13743591308594,-19.654191970825195,11.800000190734863,242.47999572753906
RUP20,111.67288208007812,-28.885026931762695,-5.789999961853027,242.50999450683594
RUP36,117.11819458007812,-26.29245376586914,-0.3100000023841858,242.60000610351562
HAFFNER7,110.79337310791016,-29.497713088989258,-6.860000133514404,242.64999389648438
HAFFNER19,118.16960144042969,-26.24698829650879,0.5199999809265137,243.02000427246094
TR9,118.82200622558594,-25.933109283447266,1.190000057220459,243.07000732421875
RUP22,112.29652404785156,-29.22117805480957,-5.46999979019165,243.07000732421875
HAFFNER18A,118.11892700195312,-26.36343765258789,0.4399999976158142,243.11000061035156
HAFFNER18C,118.11892700195312,-26.36343765258789,0.49000000953674316,243.1199951171875
HAFFNER18B,118.11892700195312,-26.36343765258789,0.44999998807907104,243.1300048828125
NGC2467,118.11874389648438,-26.396770477294922,0.4099999964237213,243.13999938964844
RUP42,119.39791870117188,-25.88555908203125,1.649999976158142,243.3000030517578
NGC2453,116.93783569335938,-27.241683959960938,-0.9399999976158142,243.3300018310547
CR132,108.60599517822266,-31.171052932739258,-9.210000038146973,243.33999633789062
RUP14,108.75497436523438,-31.355073928833008,-9.15999984741211,243.57000732421875
RUP41,118.46601104736328,-26.981599807739258,0.3700000047683716,243.80999755859375
HAFFNER14,116.2057113647461,-28.371843338012695,-2.0899999141693115,243.97000122070312
RUP21,111.78413391113281,-31.185562133789062,-6.78000020980835,244.60000610351562
RUP49,120.76982116699219,-26.791349411010742,2.2200000286102295,244.72000122070312
HAFFNER21,120.2922134399414,-27.172683715820312,1.649999976158142,244.80999755859375
HAFFNER13,115.119384765625,-30.11709976196289,-3.75,245.0399932861328
CR140,110.97691345214844,-32.198585510253906,-7.869999885559082,245.17999267578125
RUP28,114.8642349243164,-30.932653427124023,-4.340000152587891,245.63999938964844
RUP44,119.75890350341797,-28.587120056152344,0.5199999809265137,245.77000427246094
RUP53,122.6961441040039,-27.01599884033203,3.549999952316284,245.8300018310547
CZERNIK32,117.5991439819336,-29.827911376953125,-1.7400000095367432,245.86000061035156
RUP43,119.68196868896484,-28.92013168334961,0.2800000011920929,246.02000427246094
NCG2527,121.31327819824219,-28.160301208496094,1.8899999856948853,246.1300048828125
RUP57,123.69764709472656,-26.986745834350586,4.309999942779541,246.3000030517578
RUP30,115.56188201904297,-31.469064712524414,-4.079999923706055,246.39999389648438
NGC2439,115.21033477783203,-31.650856018066406,-4.420000076293945,246.4199981689453
RUP35,116.5394287109375,-31.256669998168945,-3.25,246.6300048828125
NGC2489,119.0497055053711,-30.067462921142578,-0.7799999713897705,246.7100067138672
HAFFNER22,123.14225006103516,-27.884498596191406,3.4000000953674316,246.77000427246094
HAFFNER20,119.07283782958984,-30.40089988708496,-0.9599999785423279,246.97999572753906
RUP153,120.05003356933594,-30.255035400390625,-0.15000000596046448,247.32000732421875
HAFFNER17,117.93782806396484,-31.84606170654297,-2.5299999713897705,247.72000122070312
NGC2533,121.7544937133789,-29.895484924316406,1.2899999618530273,247.80999755859375
HAFFNER15,116.32986450195312,-32.78911209106445,-4.170000076293945,247.8800048828125
RUP51,120.89907836914062,-30.641937255859375,0.27000001072883606,248.0399932861328
RUP50,120.84758758544922,-30.8917236328125,0.10000000149011612,248.22999572753906
RUP47,120.57095336914062,-31.107234954833984,-0.20000000298023224,248.27999877929688
CR135,109.24368286132812,-36.84074020385742,-11.199999809265137,248.75999450683594
NGC2571,124.73486328125,-29.740955352783203,3.5399999618530273,249.11000061035156
RUP48,120.71588897705078,-32.02452087402344,-0.6000000238418579,249.1300048828125
RUP155,121.2430419921875,-31.793384552001953,-0.10000000149011612,249.1699981689453
CR187,126.04012298583984,-29.129465103149414,4.820000171661377,249.22999572753906
RUP52,121.26712036132812,-31.960153579711914,-0.17000000178813934,249.32000732421875
NGC2587,125.86294555664062,-29.495437622070312,4.480000019073486,249.44000244140625
HAFFNER26,123.85254669189453,-30.837417602539062,2.319999933242798,249.60000610351562
NGC2567,124.65492248535156,-30.64064598083496,2.9800000190734863,249.80999755859375
NGC2580,125.40792083740234,-30.310312271118164,3.700000047683716,249.91000366210938
RUP54,122.81967163085938,-31.94989585876465,0.949999988079071,250.02999877929688
RUP31,115.68607330322266,-35.586334228515625,-6.010000228881836,250.05999755859375
RUP58,123.67105865478516,-31.9533634185791,1.5499999523162842,250.33999633789062
RUP55,123.06636047363281,-32.60091018676758,0.7599999904632568,250.69000244140625
NGC2627,129.3164825439453,-29.942108154296875,6.650000095367432,251.5800018310547
NGC2588,125.79403686523438,-32.978538513183594,2.450000047683716,252.27999877929688
NGC2451,116.34587860107422,-37.972591400146484,-6.71999979019165,252.41000366210938
RUP59,124.78366088867188,-34.4578742980957,0.9200000166893005,253.02999877929688
RUP61,126.2381591796875,-34.16363525390625,2.069999933242798,253.47000122070312
RUP152,118.64788055419922,-38.26586151123047,-5.289999961853027,253.5800018310547
NCG2477,118.06986999511719,-38.54672622680664,-5.829999923706055,253.5800018310547
CR196,131.26161193847656,-31.632688522338867,6.980000019073486,253.9499969482422
CR198,131.33609008789062,-31.76629638671875,6.929999828338623,254.08999633789062
NC2658,130.85560607910156,-32.64787292480469,6.070000171661377,254.4600067138672
NGC2579,125.27435302734375,-36.176517486572266,0.27000001072883606,254.6699981689453
CR185,125.60011291503906,-36.1611442565918,0.44999998807907104,254.75999450683594
NGC2546,123.11076354980469,-37.634490966796875,-1.9800000190734863,254.89999389648438
PISHMISH1,124.44198608398438,-37.08987045288086,-0.7400000095367432,255.0800018310547
NGC2635,129.61669921875,-34.75995635986328,3.9600000381469727,255.60000610351562
RUP68,131.11349487304688,-35.93218994140625,4.21999979019165,257.2799987792969
RUP56,123.14170837402344,-40.46799087524414,-3.509999990463257,257.2900085449219
PISHMISH3,127.73934936523438,-38.66952896118164,0.46000000834465027,257.8599853515625
RUP66,130.1238250732422,-38.0618896484375,2.2899999618530273,258.4700012207031
PISHMISH2,124.51173400878906,-41.6235466003418,-3.2799999713897705,258.8599853515625
PISHMISH7,130.2704620361328,-38.679107666015625,2.0,259.0299987792969
PISHMISH5,129.38714599609375,-39.659149169921875,0.8600000143051147,259.3900146484375
RUP158,133.08404541015625,-37.57266616821289,4.420000076293945,259.54998779296875
RUP72,133.0337371826172,-37.6058235168457,4.369999885559082,259.54998779296875
RUP154,120.43049621582031,-44.40684127807617,-7.300000190734863,259.57000732421875
MEL66,111.58082580566406,-47.73493576049805,-14.289999961853027,259.6099853515625
RUP64,129.35931396484375,-40.092384338378906,0.5799999833106995,259.7200012207031
CR173,120.79059600830078,-46.27505111694336,-8.0600004196167,261.32000732421875
CR197,131.18099975585938,-41.36583709716797,0.8799999952316284,261.55999755859375
NGC2818,139.00473022460938,-36.609352111816406,8.59000015258789,261.9800109863281
RUP156,124.85887908935547,-45.408329010009766,-5.199999809265137,262.1199951171875
NGC2671,131.55368041992188,-41.883872985839844,0.7900000214576721,262.1499938964844
PISHMISH4,128.62850952148438,-44.27301025390625,-2.369999885559082,262.739990234375
TR10,131.95086669921875,-42.485321044921875,0.6399999856948853,262.80999755859375
RUP67,130.44029235839844,-43.379798889160156,-0.7799999713897705,262.82000732421875
RUP74,140.2559356689453,-37.06330871582031,9.0,263.0
RUP65,129.7837371826172,-44.02736282348633,-1.559999942779541,263.0400085449219
RUP60,126.12279510498047,-47.19670104980469,-5.489999771118164,264.1000061035156
NGC2659,130.6547088623047,-44.94728088378906,-1.6299999952316284,264.1600036621094
NGC2547,122.66854095458984,-49.26620864868164,-8.550000190734863,264.54998779296875
PISHMISH6,129.81748962402344,-46.21085739135742,-2.869999885559082,264.80999755859375
PISHMISH8,130.36874389648438,-46.27957534790039,-2.630000114440918,265.0799865722656
NGC2849,139.83676147460938,-40.54536056518555,6.329999923706055,265.2699890136719
PISHMISH10,135.65493774414062,-43.631690979003906,1.9600000381469727,265.42999267578125
RUP63,128.16990661621094,-48.304656982421875,-5.010000228881836,265.79998779296875
NGC2660,130.56259155273438,-47.14697265625,-3.0299999713897705,265.8599853515625
RUP70,132.2708740234375,-46.8365364074707,-1.9299999475479126,266.3299865722656
RUP71,132.37147521972656,-46.803565979003906,-1.850000023841858,266.3500061035156
RUP69,131.16102600097656,-47.59918212890625,-2.990000009536743,266.45001220703125
IC2395,130.27806091308594,-48.1959342956543,-3.809999942779541,266.57000732421875
NGC2670,131.3770751953125,-48.7833251953125,-3.609999895095825,267.4700012207031
PISHMISH12,139.9855499267578,-45.129207611083984,3.200000047683716,268.6400146484375
MARK18,135.13975524902344,-48.97999954223633,-1.850000023841858,269.2099914550781
IC2391,130.05728149414062,-53.061866760253906,-6.880000114440918,270.3599853515625
NGC2669,131.2130889892578,-52.96613311767578,-6.269999980926514,270.7099914550781
RUP73,135.3244171142578,-50.930660247802734,-3.0299999713897705,270.760009765625
RUP80,145.56304931640625,-44.02898025512695,6.71999979019165,270.7900085449219
RUP81,146.36561584472656,-44.13117599487305,7.019999980926514,271.29998779296875
PISHMISH11,139.1757354736328,-49.71003723144531,-0.4000000059604645,271.5299987792969
PISHMISH15,143.68136596679688,-48.12370300292969,2.799999952316284,272.54998779296875
PISHMISH13,140.57102966308594,-51.131099700927734,-0.7799999713897705,273.1499938964844
RUP76,141.0435028076172,-51.73256301879883,-0.9900000095367432,273.79998779296875
NGC2516,119.581787109375,-60.870357513427734,-15.880000114440918,273.94000244140625
RUP160,148.8857421875,-47.021121978759766,5.909999847412109,274.5199890136719
NGC2972,145.0730743408203,-50.32767868041992,1.7699999809265137,274.69000244140625
HOGG1,145.17161560058594,-50.611289978027344,1.600000023841858,274.92999267578125
PISHMISH14,142.3168182373047,-52.71975326538086,-1.1699999570846558,275.0299987792969
NGC2910,142.5917205810547,-52.903907775878906,-1.1799999475479126,275.2900085449219
RUP78,142.30894470214844,-53.669742584228516,-1.850000023841858,275.69000244140625
NGC2925,143.4166259765625,-53.439666748046875,-1.2400000095367432,276.0199890136719
RUP77,141.76832580566406,-55.11814498901367,-3.119999885559082,276.4700012207031
CR213,148.66311645507812,-50.72058868408203,2.930000066757202,276.7099914550781
RUP75,140.5504913330078,-56.28111267089844,-4.429999828338623,276.7900085449219
RUP79,145.2482452392578,-53.82820510864258,-0.800000011920929,277.0899963378906
RUP82,146.4033660888672,-53.98136901855469,-0.4699999988079071,277.70001220703125
IC2488,141.9011688232422,-56.9852409362793,-4.400000095367432,277.80999755859375
PISHMISH16,147.76681518554688,-53.184974670410156,0.6600000262260437,277.80999755859375
RUP83,147.3038787841797,-54.56711196899414,-0.5899999737739563,278.4800109863281
RUP87,153.86502075195312,-50.71613311767578,4.880000114440918,279.3599853515625
HOGG4,149.4913330078125,-54.5893669128418,0.18000000715255737,279.4800109863281
HOGG3,149.4656982421875,-54.65597152709961,0.11999999731779099,279.510009765625
RUP159,140.0763397216797,-60.39638137817383,-7.5,279.55999755859375
NGC3033,147.18807983398438,-56.41682815551758,-2.059999942779541,279.6000061035156
HOGG2,147.8933563232422,-56.302005767822266,-1.7200000286102295,279.8299865722656
NGC3105,150.19412231445312,-54.7744255065918,0.2800000011920929,279.9200134277344
RUP85,150.41851806640625,-55.0416374206543,0.15000000596046448,280.19000244140625
NGC3228,155.44325256347656,-51.719444274902344,4.579999923706055,280.739990234375
RUP86,150.40704345703125,-59.47499084472656,-3.4000000953674316,282.8500061035156
NGC3114,150.67803955078125,-60.10898208618164,-3.8299999237060547,283.3399963378906
TR12,151.60797119140625,-60.3111686706543,-3.700000047683716,283.8299865722656
HOGG5,151.55697631835938,-60.37771987915039,-3.7699999809265137,283.8500061035156
HOGG6,151.60623168945312,-60.494503021240234,-3.8499999046325684,283.94000244140625
NGC3330,159.6557159423828,-54.14400100708008,3.8299999237060547,284.17999267578125
WEST2,155.9852294921875,-57.753910064697266,-0.33000001311302185,284.260009765625
TR11,151.242431640625,-61.61033248901367,-4.849999904632568,284.4599914550781
NGC3247,156.4874725341797,-57.938236236572266,-0.3499999940395355,284.5899963378906
RUP161,152.2040557861328,-61.19588088989258,-4.260000228881836,284.5899963378906
IC2581,156.8419952392578,-57.638919830322266,0.009999999776482582,284.6000061035156
RUP89,157.14051818847656,-58.17282485961914,-0.36000001430511475,285.0
RUP90,157.744384765625,-58.24062728881836,-0.25999999046325684,285.30999755859375
RUP84,147.2892608642578,-65.2672348022461,-8.829999923706055,285.3299865722656
TR13,155.94259643554688,-60.08717727661133,-2.309999942779541,285.5
NGC3293,158.95321655273438,-58.22614288330078,0.07000000029802322,285.8599853515625
NGC3255,156.6181640625,-60.671844482421875,-2.640000104904175,286.0799865722656
CR223,157.63253784179688,-59.82376480102539,-1.8700000047683716,286.19000244140625
NGC3324,159.3284454345703,-58.626800537109375,-0.17000000178813934,286.2200012207031
HOGG7,157.27293395996094,-60.72309875488281,-2.509999990463257,286.3800048828125
HOGG8,157.32186889648438,-60.906524658203125,-2.6600000858306885,286.5
RUP88,154.85704040527344,-63.08500289916992,-5.110000133514404,286.67999267578125
NGC3680,171.42543029785156,-43.24179458618164,16.93000030517578,286.7699890136719
RUP91,161.92898559570312,-57.481021881103516,1.4800000190734863,286.8900146484375
TR15,161.18789672851562,-59.363216400146484,-0.36000001430511475,287.3999938964844
TR14,160.98512268066406,-59.56289291381836,-0.5799999833106995,287.4200134277344
CR232,161.2118682861328,-59.563255310058594,-0.5299999713897705,287.510009765625
CR228,160.7554931640625,-60.01252746582031,-1.0299999713897705,287.5199890136719
TR16 Eta Car Cl,161.28652954101562,-59.71337127685547,-0.6499999761581421,287.6099853515625
CR234,161.3367156982422,-59.74678421020508,-0.6700000166893005,287.6499938964844
TR17,164.06092834472656,-59.21742630004883,0.4300000071525574,288.6600036621094
HOGG9,164.5908660888672,-59.05146408081055,0.6899999976158142,288.8399963378906
PISHMISH17,165.29261779785156,-59.81903076171875,0.14000000059604645,289.4800109863281
RUP92,163.46693420410156,-61.7332878112793,-1.9700000286102295,289.489990234375
CR236,164.25271606445312,-61.034358978271484,-1.1799999475479126,289.5199890136719
NGC3496,164.9623565673828,-60.33528137207031,-0.4000000059604645,289.54998779296875
SHER1,165.01258850097656,-60.36867904663086,-0.41999998688697815,289.5799865722656
IC2602,160.7984619140625,-64.39595794677734,-4.900000095367432,289.6000061035156
NGC3532,166.60816955566406,-58.67060089111328,1.4600000381469727,289.6400146484375
RUP162,163.2616729736328,-62.28300094604492,-2.509999990463257,289.6400146484375
MEL101,160.5145721435547,-65.09550476074219,-5.559999942779541,289.8500061035156
FEINSTEIN,166.5023193359375,-59.82048416137695,0.3799999952316284,290.0400085449219
TR19,168.5771484375,-57.58935546875,2.859999895095825,290.20001220703125
RUP93,166.09146118164062,-61.37001037597656,-1.1200000047683716,290.4700012207031
STOCK13,168.27005004882812,-58.92238998413086,1.5499999523162842,290.5199890136719
NGC3572,167.60948181152344,-60.23837661743164,0.20999999344348907,290.7099914550781
HOGG10,167.68453979492188,-60.371788024902344,0.10000000149011612,290.79998779296875
CR240,167.81092834472656,-60.28858947753906,0.20000000298023224,290.82000732421875
HOGG11,167.88619995117188,-60.37200164794922,0.14000000059604645,290.8900146484375
TR18,167.8596954345703,-60.671974182128906,-0.14000000059604645,290.989990234375
HOGG12,168.08624267578125,-60.75554275512695,-0.18000000715255737,291.1199951171875
NGC3590,168.2373809814453,-60.78902816772461,-0.18000000715255737,291.2099914550781
HOGG13,169.07139587402344,-60.27317428588867,0.44999998807907104,291.3999938964844
NGC3603,168.76492309570312,-61.25621795654297,-0.5199999809265137,291.6199951171875
IC2714,169.46502685546875,-62.70687484741211,-1.7599999904632568,292.44000244140625
MEL105,169.8653106689453,-63.50723648071289,-2.450000047683716,292.8900146484375
RUP163,166.2000732421875,-67.93683624267578,-7.110000133514404,293.1499938964844
RUP164,172.77581787109375,-60.80942153930664,0.550000011920929,293.2900085449219
RUP94,172.59149169921875,-63.44264221191406,-1.9800000190734863,294.0199890136719
NGC3766,174.0347900390625,-61.61015319824219,-0.029999999329447746,294.1099853515625
NGC3960,177.7222900390625,-55.69485855102539,6.179999828338623,294.4100036621094
IC2944,174.15750122070312,-63.026885986328125,-1.3700000047683716,294.57000732421875
RUP95,175.87686157226562,-61.144317626953125,0.6499999761581421,294.8299865722656
IC2948,174.68630981445312,-63.52714920043945,-1.7799999713897705,294.94000244140625
STOCK14,176.00076293945312,-62.49436569213867,-0.6299999952316284,295.2300109863281
RUP96,177.79269409179688,-62.07821273803711,-0.029999999329447746,295.94000244140625
RUP97,179.33143615722656,-62.64510726928711,-0.41999998688697815,296.760009765625
RUP98,179.5074462890625,-64.47845458984375,-2.200000047683716,297.2200012207031
STOCK15,181.7271270751953,-59.49506378173828,2.890000104904175,297.2900085449219
NGC4052,180.46702575683594,-63.19514846801758,-0.8500000238418579,297.3800048828125
NGC4103,181.6775360107422,-61.24507141113281,1.1699999570846558,297.57000732421875
RUP99,180.77001953125,-63.81180953979492,-1.440000057220459,297.6300048828125
RUP100,181.4258575439453,-62.54509735107422,-0.14000000059604645,297.69000244140625
NGC4230,184.31825256347656,-55.127803802490234,7.420000076293945,298.0299987792969
RUP101,182.23358154296875,-62.87833023071289,-0.4099999964237213,298.1099853515625
RUP103,183.9691925048828,-58.4112548828125,4.139999866485596,298.2799987792969
RUP102,183.26800537109375,-62.62812042236328,-0.07999999821186066,298.5400085449219
NGC4337,185.98443603515625,-58.127132415771484,4.559999942779541,299.29998779296875
RUP104,186.19036865234375,-60.443702697753906,2.259999990463257,299.6499938964844
H5 CR 257/8,186.99790954589844,-60.759944915771484,2.2300000190734863,299.6700134277344
RUP165,187.16526794433594,-56.459842681884766,6.269999980926514,299.7699890136719
NGC4349,186.11776733398438,-61.89373779296875,0.8199999928474426,299.7699890136719
HOGG14,187.14698791503906,-59.80985641479492,2.940000057220459,300.07000732421875
NGC4439,187.0972137451172,-60.09321975708008,2.6600000858306885,300.07000732421875
NGC4463,187.48861694335938,-64.79299926757812,-2.009999990463257,300.6499938964844
RUP105,188.51316833496094,-61.55900192260742,1.2400000095367432,300.8599853515625
RUP106,189.69654846191406,-51.15810775756836,11.65999984741211,300.9100036621094
TR20,189.92230224609375,-60.607948303222656,2.240000009536743,301.4800109863281
H6,189.47653198242188,-68.47498321533203,-5.630000114440918,301.69000244140625
NGC4609,190.5869140625,-62.97406768798828,-0.10999999940395355,301.8999938964844
HOGG15,190.8903045654297,-63.107139587402344,-0.23999999463558197,302.0400085449219
NGC4755,193.40023803710938,-60.33798599243164,2.5299999713897705,303.2099914550781
NGC4815,194.51010131835938,-64.95341491699219,-2.0899999141693115,303.6300048828125
NGC4852,195.03509521484375,-59.60275650024414,3.25,304.0299987792969
H8,199.7079315185547,-67.19621276855469,-4.460000038146973,305.5899963378906
RUP107,200.14047241210938,-64.94548797607422,-2.25,306.010009765625
CR269,200.65670776367188,-66.11131286621094,-3.430000066757202,306.1000061035156
STOCK16,199.7674560546875,-62.562744140625,0.14000000059604645,306.1099853515625
RUP166,201.51475524902344,-63.409828186035156,-0.800000011920929,306.79998779296875
CR271,202.43016052246094,-64.19154357910156,-1.6200000047683716,307.0899963378906
HOGG16,202.32876586914062,-61.20836639404297,1.340000033378601,307.4700012207031
NGC5138,201.8341827392578,-59.00923538208008,3.549999952316284,307.54998779296875
TR21,203.04786682128906,-62.7903938293457,-0.30000001192092896,307.57000732421875
CR272,202.65695190429688,-61.274436950683594,1.25,307.6199951171875
NGC5168,202.8055419921875,-60.940826416015625,1.5700000524520874,307.739990234375
PISHMISH18,204.15162658691406,-62.15495300292969,0.25999999046325684,308.17999267578125
RUP108,203.03958129882812,-58.49037551879883,3.9600000381469727,308.25
CR275,203.65594482421875,-60.12255859375,2.2899999618530273,308.2900085449219
CR277,207.17123413085938,-66.08210754394531,-3.859999895095825,308.7099914550781
NGC5288,207.1789093017578,-64.68207550048828,-2.490000009536743,309.010009765625
NGC5281,206.65475463867188,-62.89984893798828,-0.699999988079071,309.1700134277344
RUP110,211.6123046875,-67.5717544555664,-5.739999771118164,310.010009765625
NGC5316,208.4842071533203,-61.862464904785156,0.11999999731779099,310.2300109863281
LYNGA1,210.05014038085938,-62.19214630126953,-0.3799999952316284,310.8599853515625
NGC5381,210.14939880371094,-59.55854034423828,2.140000104904175,311.6000061035156
LYNGA2,216.0111083984375,-61.393272399902344,-0.49000000953674316,313.7799987792969
RUP167,214.5489501953125,-58.96394348144531,2.0399999618530273,313.9200134277344
MEL227,303.14910888671875,-79.31826782226562,-30.43000030517578,314.5400085449219
NGC5617,217.43801879882812,-60.722503662109375,-0.10000000149011612,314.6700134277344
TR22,217.79603576660156,-61.17146682739258,-0.5899999737739563,314.6700134277344
PISHMISH19,217.66786193847656,-60.98850631713867,-0.3799999952316284,314.67999267578125
NGC5606,216.94711303710938,-59.64057540893555,0.9900000095367432,314.8399963378906
HOGG17,218.42819213867188,-61.386268615722656,-0.8999999761581421,314.8699951171875
RUP111,218.96400451660156,-59.95130157470703,0.3100000023841858,315.6600036621094
NGC5460,211.90342712402344,-48.320770263671875,12.649999618530273,315.7799987792969
NGC5593,216.47201538085938,-54.808528900146484,5.590000152587891,316.3500061035156
